VehicleID,Type,Battery_Level_Pct,Last_Maintenance_Date,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Days_Since_Maintenance,Utilization_Segment,Maintenance_Risk_Level
V1060,E-Bike,11,2025-08-21,4.0,150000.0,37500.0,25.0,2.0,0.0,1.0,0.0,4.0,4.0,70,Mid Revenue,Critical
V1061,E-Bike,72,2025-09-30,1.0,42000.0,42000.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,30,Low Revenue,Watch
V1062,E-Bike,37,2025-09-07,4.0,157500.0,39375.0,26.25,2.0,1.0,1.0,1.0,4.0,3.0,53,Mid Revenue,Critical
V1063,E-Bike,81,2025-08-28,6.0,268500.0,44750.0,29.833333333333332,1.0,0.0,1.0,1.0,5.0,4.0,63,High Revenue,Critical
V1064,E-Bike,69,2025-09-04,3.0,64500.0,21500.0,14.333333333333334,1.0,2.0,0.0,0.0,2.0,3.0,56,Low Revenue,Critical
V1065,E-Bike,67,2025-08-07,4.0,177000.0,44250.0,29.5,0.0,2.0,1.0,1.0,4.0,2.0,84,Mid Revenue,Critical
V1066,E-Bike,60,2025-09-14,7.0,298500.0,42642.857142857145,28.428571428571427,1.0,2.0,1.0,1.0,4.0,5.0,46,High Revenue,Critical
V1067,E-Bike,99,2025-08-18,6.0,111000.0,18500.0,12.333333333333334,3.0,5.0,2.0,1.0,5.0,5.0,73,Mid Revenue,Critical
V1068,E-Bike,59,2025-08-26,3.0,156000.0,52000.0,34.666666666666664,0.0,1.0,0.0,0.0,2.0,3.0,65,Mid Revenue,Critical
V1069,E-Bike,74,2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,Low Revenue,Critical
V1070,E-Bike,54,2025-08-15,1.0,30000.0,30000.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,76,Low Revenue,Critical
V1071,E-Bike,91,2025-08-14,3.0,87000.0,29000.0,19.333333333333332,3.0,0.0,1.0,0.0,2.0,2.0,77,Mid Revenue,Critical
V1072,E-Bike,54,2025-08-06,2.0,88500.0,44250.0,29.5,1.0,1.0,0.0,0.0,2.0,2.0,85,Mid Revenue,Critical
V1073,E-Bike,27,2025-09-12,5.0,145500.0,29100.0,19.4,2.0,1.0,0.0,0.0,3.0,4.0,48,Mid Revenue,Critical
V1074,E-Bike,22,2025-08-17,2.0,108000.0,54000.0,36.0,1.0,0.0,0.0,0.0,2.0,2.0,74,Mid Revenue,Critical
V1075,E-Bike,83,2025-08-22,2.0,78000.0,39000.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,69,Mid Revenue,Critical
V1076,E-Bike,19,2025-08-23,3.0,88500.0,29500.0,19.666666666666668,1.0,2.0,1.0,0.0,3.0,3.0,68,Mid Revenue,Critical
V1077,E-Bike,46,2025-09-08,4.0,213000.0,53250.0,35.5,1.0,2.0,1.0,1.0,4.0,3.0,52,High Revenue,Critical
V1078,E-Bike,51,2025-09-09,3.0,178500.0,59500.0,39.666666666666664,1.0,1.0,1.0,0.0,1.0,2.0,51,Mid Revenue,Critical
V1079,E-Bike,77,2025-09-01,7.0,217500.0,31071.428571428572,20.714285714285715,3.0,3.0,2.0,0.0,5.0,4.0,59,High Revenue,Critical
V1080,E-Bike,66,2025-08-29,3.0,142500.0,47500.0,31.666666666666668,1.0,0.0,0.0,0.0,3.0,3.0,62,Mid Revenue,Critical
V1081,E-Bike,39,2025-09-11,3.0,96000.0,32000.0,21.333333333333332,3.0,1.0,1.0,1.0,2.0,2.0,49,Mid Revenue,Critical
V1082,E-Bike,25,2025-09-08,4.0,121500.0,30375.0,20.25,1.0,1.0,1.0,1.0,3.0,3.0,52,Mid Revenue,Critical
V1083,E-Bike,26,2025-08-29,5.0,139500.0,27900.0,18.6,2.0,0.0,0.0,0.0,4.0,4.0,62,Mid Revenue,Critical
V1084,E-Bike,14,2025-08-07,1.0,43500.0,43500.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,84,Low Revenue,Critical
V1085,E-Bike,42,2025-09-03,4.0,157500.0,39375.0,26.25,3.0,1.0,0.0,0.0,3.0,3.0,57,Mid Revenue,Critical
V1086,E-Bike,33,2025-09-30,2.0,100500.0,50250.0,33.5,2.0,2.0,0.0,0.0,2.0,1.0,30,Mid Revenue,Watch
V1087,E-Bike,79,2025-08-16,3.0,100500.0,33500.0,22.333333333333332,1.0,1.0,2.0,2.0,3.0,2.0,75,Mid Revenue,Critical
V1088,E-Bike,21,2025-09-18,1.0,46500.0,46500.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,42,Low Revenue,Critical
V1089,E-Bike,40,2025-09-11,5.0,187500.0,37500.0,25.0,3.0,2.0,1.0,0.0,4.0,5.0,49,High Revenue,Critical
V1090,E-Bike,62,2025-08-08,2.0,130500.0,65250.0,43.5,0.0,1.0,1.0,0.0,2.0,2.0,83,Mid Revenue,Critical
V1091,E-Bike,94,2025-09-30,3.0,159000.0,53000.0,35.333333333333336,1.0,1.0,0.0,0.0,3.0,3.0,30,Mid Revenue,Watch
V1092,E-Bike,85,2025-09-16,4.0,145500.0,36375.0,24.25,0.0,1.0,0.0,0.0,4.0,4.0,44,Mid Revenue,Critical
V1093,E-Bike,54,2025-09-29,5.0,145500.0,29100.0,19.4,1.0,1.0,2.0,0.0,4.0,5.0,31,Mid Revenue,Critical
V1094,E-Bike,35,2025-09-17,6.0,307500.0,51250.0,34.166666666666664,2.0,2.0,0.0,0.0,6.0,5.0,43,High Revenue,Critical
V1095,E-Bike,67,2025-08-30,4.0,186000.0,46500.0,31.0,2.0,1.0,0.0,0.0,4.0,3.0,61,High Revenue,Critical
V1096,E-Bike,54,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Low Revenue,Critical
V1097,E-Bike,71,2025-08-23,5.0,202500.0,40500.0,27.0,2.0,1.0,1.0,1.0,3.0,5.0,68,High Revenue,Critical
V1098,E-Bike,27,2025-08-20,3.0,139500.0,46500.0,31.0,1.0,2.0,1.0,0.0,3.0,3.0,71,Mid Revenue,Critical
V1099,E-Bike,11,2025-09-13,2.0,61500.0,30750.0,20.5,1.0,0.0,0.0,0.0,2.0,2.0,47,Low Revenue,Critical
V1100,E-Bike,79,2025-08-09,2.0,61500.0,30750.0,20.5,1.0,1.0,1.0,0.0,2.0,2.0,82,Low Revenue,Critical
V1101,E-Bike,96,2025-09-17,5.0,166500.0,33300.0,22.2,4.0,2.0,0.0,0.0,4.0,5.0,43,Mid Revenue,Critical
V1102,E-Bike,25,2025-08-04,4.0,90000.0,22500.0,15.0,0.0,0.0,2.0,0.0,3.0,3.0,87,Mid Revenue,Critical
V1103,E-Bike,14,2025-08-13,5.0,210000.0,42000.0,28.0,2.0,3.0,0.0,0.0,4.0,4.0,78,High Revenue,Critical
V1104,E-Bike,50,2025-08-11,2.0,84000.0,42000.0,28.0,1.0,0.0,0.0,0.0,2.0,1.0,80,Mid Revenue,Critical
V1105,E-Bike,70,2025-08-16,4.0,171000.0,42750.0,28.5,2.0,0.0,2.0,1.0,3.0,4.0,75,Mid Revenue,Critical
V1106,E-Bike,34,2025-08-12,6.0,198000.0,33000.0,22.0,3.0,1.0,0.0,0.0,5.0,4.0,79,High Revenue,Critical
V1107,E-Bike,64,2025-08-14,3.0,108000.0,36000.0,24.0,2.0,1.0,0.0,0.0,2.0,3.0,77,Mid Revenue,Critical
V1108,E-Bike,19,2025-08-05,2.0,46500.0,23250.0,15.5,1.0,0.0,0.0,0.0,2.0,2.0,86,Low Revenue,Critical
V1109,E-Bike,28,2025-08-01,4.0,147000.0,36750.0,24.5,2.0,0.0,1.0,1.0,4.0,3.0,90,Mid Revenue,Critical
V1110,E-Bike,97,2025-08-09,1.0,34500.0,34500.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,82,Low Revenue,Critical
V1111,E-Bike,40,2025-09-08,2.0,90000.0,45000.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,52,Mid Revenue,Critical
V1112,E-Bike,19,2025-08-06,6.0,217500.0,36250.0,24.166666666666668,4.0,3.0,2.0,1.0,4.0,5.0,85,High Revenue,Critical
V1113,E-Bike,28,2025-08-13,3.0,91500.0,30500.0,20.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,78,Mid Revenue,Critical
V1114,E-Bike,47,2025-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Low Revenue,Critical
V1115,E-Bike,61,2025-09-19,2.0,90000.0,45000.0,30.0,1.0,0.0,0.0,0.0,2.0,1.0,41,Mid Revenue,Critical
V1116,E-Bike,87,2025-09-28,3.0,57000.0,19000.0,12.666666666666666,2.0,2.0,2.0,2.0,2.0,2.0,32,Low Revenue,Critical
V1117,E-Bike,89,2025-09-15,7.0,207000.0,29571.428571428572,19.714285714285715,3.0,1.0,3.0,1.0,5.0,6.0,45,High Revenue,Critical
V1118,E-Bike,82,2025-08-03,2.0,103500.0,51750.0,34.5,0.0,1.0,0.0,0.0,2.0,2.0,88,Mid Revenue,Critical
V1119,E-Bike,31,2025-09-09,3.0,91500.0,30500.0,20.333333333333332,2.0,1.0,0.0,0.0,1.0,3.0,51,Mid Revenue,Critical
V1120,E-Bike,38,2025-09-06,2.0,78000.0,39000.0,26.0,1.0,1.0,1.0,0.0,2.0,2.0,54,Mid Revenue,Critical
V1121,E-Bike,58,2025-08-18,3.0,132000.0,44000.0,29.333333333333332,3.0,0.0,1.0,1.0,3.0,2.0,73,Mid Revenue,Critical
V1122,E-Bike,92,2025-09-17,3.0,130500.0,43500.0,29.0,0.0,0.0,0.0,0.0,3.0,3.0,43,Mid Revenue,Critical
V1123,E-Bike,91,2025-08-18,3.0,147000.0,49000.0,32.666666666666664,1.0,1.0,1.0,0.0,3.0,2.0,73,Mid Revenue,Critical
V1124,E-Bike,46,2025-09-22,2.0,115500.0,57750.0,38.5,2.0,1.0,0.0,0.0,2.0,2.0,38,Mid Revenue,Critical
V1125,E-Bike,25,2025-09-08,1.0,67500.0,67500.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,52,Low Revenue,Critical
V1126,E-Bike,47,2025-09-02,6.0,213000.0,35500.0,23.666666666666668,3.0,1.0,0.0,0.0,6.0,5.0,58,High Revenue,Critical
V1127,E-Bike,87,2025-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Low Revenue,Critical
V1128,E-Bike,44,2025-08-26,2.0,34500.0,17250.0,11.5,0.0,1.0,1.0,1.0,2.0,2.0,65,Low Revenue,Critical
V1129,E-Bike,77,2025-09-17,3.0,124500.0,41500.0,27.666666666666668,2.0,0.0,0.0,0.0,3.0,3.0,43,Mid Revenue,Critical
V1130,E-Bike,70,2025-08-03,5.0,220500.0,44100.0,29.4,2.0,2.0,0.0,0.0,3.0,5.0,88,High Revenue,Critical
V1131,E-Bike,30,2025-09-08,3.0,142500.0,47500.0,31.666666666666668,1.0,1.0,1.0,1.0,3.0,3.0,52,Mid Revenue,Critical
V1132,E-Bike,77,2025-09-30,3.0,81000.0,27000.0,18.0,0.0,0.0,1.0,1.0,3.0,3.0,30,Mid Revenue,Watch
V1133,E-Bike,19,2025-08-18,5.0,234000.0,46800.0,31.2,3.0,0.0,1.0,0.0,3.0,3.0,73,High Revenue,Critical
V1134,E-Bike,78,2025-08-02,4.0,135000.0,33750.0,22.5,2.0,1.0,2.0,0.0,3.0,4.0,89,Mid Revenue,Critical
V1135,E-Bike,88,2025-08-11,3.0,148500.0,49500.0,33.0,0.0,2.0,0.0,0.0,2.0,3.0,80,Mid Revenue,Critical
V1136,E-Bike,95,2025-09-12,4.0,184500.0,46125.0,30.75,1.0,0.0,0.0,0.0,4.0,3.0,48,Mid Revenue,Critical
V1137,E-Bike,37,2025-09-24,3.0,97500.0,32500.0,21.666666666666668,2.0,1.0,1.0,0.0,3.0,3.0,36,Mid Revenue,Critical
V1138,E-Bike,57,2025-08-19,2.0,48000.0,24000.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,72,Low Revenue,Critical
V1139,E-Bike,98,2025-08-05,1.0,40500.0,40500.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,86,Low Revenue,Critical
V1140,E-Bike,66,2025-08-12,2.0,45000.0,22500.0,15.0,2.0,0.0,1.0,0.0,2.0,1.0,79,Low Revenue,Critical
V1141,E-Bike,58,2025-08-27,1.0,30000.0,30000.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,64,Low Revenue,Critical
V1142,E-Bike,31,2025-09-22,4.0,154500.0,38625.0,25.75,3.0,1.0,1.0,0.0,3.0,3.0,38,Mid Revenue,Critical
V1143,E-Bike,84,2025-08-29,5.0,178500.0,35700.0,23.8,3.0,2.0,1.0,1.0,3.0,4.0,62,Mid Revenue,Critical
V1144,E-Bike,85,2025-09-27,5.0,238500.0,47700.0,31.8,1.0,1.0,1.0,1.0,5.0,4.0,33,High Revenue,Critical
V1145,E-Bike,57,2025-08-25,4.0,174000.0,43500.0,29.0,2.0,1.0,1.0,0.0,2.0,3.0,66,Mid Revenue,Critical
V1146,E-Bike,28,2025-09-25,2.0,73500.0,36750.0,24.5,2.0,2.0,0.0,0.0,2.0,2.0,35,Low Revenue,Critical
V1147,E-Bike,65,2025-09-29,2.0,55500.0,27750.0,18.5,0.0,0.0,0.0,0.0,2.0,2.0,31,Low Revenue,Critical
V1148,E-Bike,35,2025-08-13,7.0,271500.0,38785.71428571428,25.857142857142858,3.0,2.0,0.0,0.0,4.0,6.0,78,High Revenue,Critical
V1149,E-Bike,31,2025-08-02,3.0,111000.0,37000.0,24.666666666666668,0.0,1.0,1.0,1.0,3.0,2.0,89,Mid Revenue,Critical
V1150,E-Bike,77,2025-08-08,6.0,270000.0,45000.0,30.0,3.0,1.0,1.0,0.0,3.0,4.0,83,High Revenue,Critical
V1151,E-Bike,73,2025-08-27,4.0,120000.0,30000.0,20.0,0.0,2.0,1.0,0.0,3.0,3.0,64,Mid Revenue,Critical
V1152,E-Bike,56,2025-09-23,2.0,81000.0,40500.0,27.0,1.0,1.0,0.0,0.0,1.0,2.0,37,Mid Revenue,Critical
V1153,E-Bike,26,2025-09-05,5.0,207000.0,41400.0,27.6,4.0,0.0,0.0,0.0,4.0,5.0,55,High Revenue,Critical
V1154,E-Bike,28,2025-09-13,3.0,157500.0,52500.0,35.0,2.0,3.0,0.0,0.0,3.0,2.0,47,Mid Revenue,Critical
V1155,E-Bike,70,2025-09-24,1.0,13500.0,13500.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,36,Low Revenue,Critical
V1156,E-Bike,39,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Low Revenue,Critical
V1157,E-Bike,34,2025-09-27,2.0,69000.0,34500.0,23.0,1.0,0.0,1.0,0.0,2.0,2.0,33,Low Revenue,Critical
V1158,E-Bike,94,2025-09-13,1.0,25500.0,25500.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,47,Low Revenue,Critical
V1159,E-Bike,77,2025-08-17,3.0,178500.0,59500.0,39.666666666666664,1.0,2.0,1.0,0.0,2.0,2.0,74,Mid Revenue,Critical
V1160,E-Bike,97,2025-08-28,4.0,187500.0,46875.0,31.25,3.0,1.0,1.0,0.0,3.0,3.0,63,High Revenue,Critical
V1161,E-Bike,97,2025-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,Low Revenue,Critical
V1162,E-Bike,11,2025-08-21,3.0,66000.0,22000.0,14.666666666666666,3.0,1.0,0.0,0.0,2.0,2.0,70,Low Revenue,Critical
V1163,E-Bike,27,2025-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,Low Revenue,Critical
V1164,E-Bike,28,2025-09-22,2.0,61500.0,30750.0,20.5,1.0,0.0,1.0,1.0,2.0,1.0,38,Low Revenue,Critical
V1165,E-Bike,82,2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Low Revenue,Critical
V1166,E-Bike,97,2025-09-14,4.0,156000.0,39000.0,26.0,2.0,2.0,0.0,0.0,4.0,4.0,46,Mid Revenue,Critical
V1167,E-Bike,56,2025-09-10,6.0,156000.0,26000.0,17.333333333333332,2.0,1.0,0.0,0.0,5.0,5.0,50,Mid Revenue,Critical
V1168,E-Bike,73,2025-09-29,5.0,240000.0,48000.0,32.0,1.0,3.0,1.0,1.0,4.0,3.0,31,High Revenue,Critical
V1169,E-Bike,35,2025-09-12,4.0,192000.0,48000.0,32.0,3.0,1.0,1.0,1.0,3.0,4.0,48,High Revenue,Critical
V1170,E-Bike,96,2025-09-09,6.0,154500.0,25750.0,17.166666666666668,4.0,4.0,0.0,0.0,2.0,4.0,51,Mid Revenue,Critical
V1171,E-Bike,95,2025-08-27,4.0,154500.0,38625.0,25.75,3.0,0.0,1.0,0.0,4.0,4.0,64,Mid Revenue,Critical
V1172,E-Bike,67,2025-09-02,4.0,169500.0,42375.0,28.25,1.0,2.0,1.0,0.0,4.0,4.0,58,Mid Revenue,Critical
V1173,E-Bike,29,2025-08-27,3.0,144000.0,48000.0,32.0,2.0,2.0,1.0,0.0,2.0,3.0,64,Mid Revenue,Critical
V1174,E-Bike,85,2025-08-14,2.0,99000.0,49500.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,77,Mid Revenue,Critical
V1175,E-Bike,60,2025-09-03,2.0,102000.0,51000.0,34.0,2.0,0.0,1.0,0.0,2.0,2.0,57,Mid Revenue,Critical
V1176,E-Bike,55,2025-08-01,4.0,139500.0,34875.0,23.25,1.0,2.0,0.0,0.0,3.0,3.0,90,Mid Revenue,Critical
V1177,E-Bike,37,2025-09-30,1.0,45000.0,45000.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,30,Low Revenue,Watch
V1178,E-Bike,82,2025-08-05,5.0,136500.0,27300.0,18.2,2.0,2.0,1.0,0.0,3.0,3.0,86,Mid Revenue,Critical
V1179,E-Bike,85,2025-09-28,1.0,39000.0,39000.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,32,Low Revenue,Critical
V1180,E-Bike,56,2025-09-30,3.0,144000.0,48000.0,32.0,0.0,0.0,0.0,0.0,3.0,1.0,30,Mid Revenue,Watch
V1181,E-Bike,57,2025-08-23,5.0,153000.0,30600.0,20.4,0.0,1.0,1.0,0.0,4.0,4.0,68,Mid Revenue,Critical
V1182,E-Bike,74,2025-09-22,4.0,156000.0,39000.0,26.0,2.0,1.0,0.0,0.0,4.0,3.0,38,Mid Revenue,Critical
V1183,E-Bike,62,2025-09-17,4.0,168000.0,42000.0,28.0,1.0,3.0,3.0,1.0,3.0,4.0,43,Mid Revenue,Critical
V1184,E-Bike,47,2025-09-29,8.0,382500.0,47812.5,31.875,4.0,2.0,1.0,0.0,6.0,3.0,31,High Revenue,Critical
V1185,E-Bike,90,2025-08-09,2.0,105000.0,52500.0,35.0,0.0,0.0,1.0,0.0,2.0,2.0,82,Mid Revenue,Critical
V1186,E-Bike,52,2025-08-19,3.0,54000.0,18000.0,12.0,3.0,1.0,0.0,0.0,3.0,2.0,72,Low Revenue,Critical
V1187,E-Bike,40,2025-08-29,4.0,75000.0,18750.0,12.5,0.0,0.0,1.0,1.0,4.0,4.0,62,Low Revenue,Critical
V1188,E-Bike,84,2025-08-27,5.0,214500.0,42900.0,28.6,4.0,1.0,1.0,1.0,4.0,3.0,64,High Revenue,Critical
V1189,E-Bike,43,2025-08-20,3.0,133500.0,44500.0,29.666666666666668,3.0,0.0,1.0,0.0,3.0,3.0,71,Mid Revenue,Critical
V1190,E-Bike,61,2025-09-08,4.0,136500.0,34125.0,22.75,2.0,1.0,0.0,0.0,4.0,3.0,52,Mid Revenue,Critical
V1191,E-Bike,50,2025-08-19,1.0,34500.0,34500.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,72,Low Revenue,Critical
V1192,E-Bike,99,2025-09-07,4.0,207000.0,51750.0,34.5,1.0,2.0,0.0,0.0,4.0,3.0,53,High Revenue,Critical
V1193,E-Bike,84,2025-09-16,3.0,114000.0,38000.0,25.333333333333332,1.0,1.0,1.0,1.0,3.0,3.0,44,Mid Revenue,Critical
V1194,E-Bike,81,2025-09-11,2.0,76500.0,38250.0,25.5,1.0,1.0,1.0,0.0,2.0,2.0,49,Mid Revenue,Critical
V1195,E-Bike,17,2025-08-11,4.0,144000.0,36000.0,24.0,1.0,1.0,1.0,0.0,3.0,3.0,80,Mid Revenue,Critical
V1196,E-Bike,90,2025-09-02,2.0,123000.0,61500.0,41.0,1.0,0.0,0.0,0.0,2.0,2.0,58,Mid Revenue,Critical
V1197,E-Bike,41,2025-09-29,4.0,153000.0,38250.0,25.5,3.0,0.0,1.0,0.0,2.0,3.0,31,Mid Revenue,Critical
V1198,E-Bike,20,2025-09-16,4.0,130500.0,32625.0,21.75,2.0,0.0,0.0,0.0,4.0,3.0,44,Mid Revenue,Critical
V1199,E-Bike,57,2025-09-15,3.0,148500.0,49500.0,33.0,1.0,0.0,1.0,0.0,3.0,3.0,45,Mid Revenue,Critical
V1200,E-Bike,92,2025-08-23,3.0,88500.0,29500.0,19.666666666666668,2.0,1.0,0.0,0.0,3.0,3.0,68,Mid Revenue,Critical
V1201,E-Bike,52,2025-08-29,3.0,132000.0,44000.0,29.333333333333332,1.0,0.0,1.0,0.0,2.0,3.0,62,Mid Revenue,Critical
V1202,E-Bike,48,2025-09-10,4.0,135000.0,33750.0,22.5,1.0,0.0,1.0,1.0,3.0,4.0,50,Mid Revenue,Critical
V1203,E-Bike,63,2025-09-27,1.0,46500.0,46500.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,33,Low Revenue,Critical
V1204,E-Bike,94,2025-08-23,4.0,177000.0,44250.0,29.5,2.0,0.0,1.0,0.0,4.0,3.0,68,Mid Revenue,Critical
V1205,E-Bike,84,2025-09-10,3.0,154500.0,51500.0,34.333333333333336,0.0,1.0,0.0,0.0,3.0,2.0,50,Mid Revenue,Critical
V1206,E-Bike,37,2025-08-05,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,86,Low Revenue,Critical
V1207,E-Bike,34,2025-09-26,3.0,81000.0,27000.0,18.0,3.0,1.0,1.0,1.0,2.0,3.0,34,Mid Revenue,Critical
V1208,E-Bike,12,2025-08-12,3.0,136500.0,45500.0,30.333333333333332,2.0,0.0,0.0,0.0,2.0,3.0,79,Mid Revenue,Critical
V1209,E-Bike,71,2025-09-29,3.0,75000.0,25000.0,16.666666666666668,0.0,0.0,1.0,1.0,3.0,2.0,31,Low Revenue,Critical
V1210,E-Bike,13,2025-09-10,1.0,7500.0,7500.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,50,Low Revenue,Critical
V1211,E-Bike,92,2025-08-31,2.0,55500.0,27750.0,18.5,0.0,0.0,0.0,0.0,2.0,2.0,60,Low Revenue,Critical
V1212,E-Bike,62,2025-09-02,1.0,37500.0,37500.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,58,Low Revenue,Critical
V1213,E-Bike,91,2025-08-19,2.0,112500.0,56250.0,37.5,1.0,1.0,1.0,1.0,2.0,2.0,72,Mid Revenue,Critical
V1214,E-Bike,55,2025-08-26,3.0,94500.0,31500.0,21.0,0.0,1.0,0.0,0.0,3.0,3.0,65,Mid Revenue,Critical
V1215,E-Bike,98,2025-08-14,2.0,97500.0,48750.0,32.5,1.0,1.0,0.0,0.0,2.0,2.0,77,Mid Revenue,Critical
V1216,E-Bike,44,2025-09-27,1.0,43500.0,43500.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,33,Low Revenue,Critical
V1217,E-Bike,54,2025-08-07,2.0,46500.0,23250.0,15.5,2.0,0.0,0.0,0.0,2.0,2.0,84,Low Revenue,Critical
V1218,E-Bike,24,2025-09-16,6.0,282000.0,47000.0,31.333333333333332,2.0,0.0,1.0,1.0,4.0,4.0,44,High Revenue,Critical
V1219,E-Bike,67,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Low Revenue,Critical
V1220,E-Bike,39,2025-08-20,4.0,133500.0,33375.0,22.25,2.0,2.0,1.0,1.0,3.0,3.0,71,Mid Revenue,Critical
V1221,E-Bike,86,2025-09-21,3.0,154500.0,51500.0,34.333333333333336,2.0,0.0,2.0,1.0,3.0,3.0,39,Mid Revenue,Critical
V1222,E-Bike,46,2025-09-15,3.0,115500.0,38500.0,25.666666666666668,3.0,0.0,2.0,1.0,2.0,3.0,45,Mid Revenue,Critical
V1223,E-Bike,41,2025-08-17,4.0,204000.0,51000.0,34.0,3.0,0.0,1.0,0.0,3.0,4.0,74,High Revenue,Critical
V1224,E-Bike,67,2025-08-13,5.0,144000.0,28800.0,19.2,1.0,1.0,0.0,0.0,5.0,4.0,78,Mid Revenue,Critical
V1225,E-Bike,94,2025-08-18,2.0,66000.0,33000.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,73,Low Revenue,Critical
V1226,E-Bike,52,2025-08-14,2.0,73500.0,36750.0,24.5,1.0,1.0,1.0,0.0,2.0,2.0,77,Low Revenue,Critical
V1227,E-Bike,35,2025-09-04,5.0,171000.0,34200.0,22.8,4.0,1.0,1.0,1.0,4.0,4.0,56,Mid Revenue,Critical
V1228,E-Bike,52,2025-08-24,1.0,7500.0,7500.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,67,Low Revenue,Critical
V1229,E-Bike,97,2025-09-29,2.0,69000.0,34500.0,23.0,1.0,1.0,0.0,0.0,2.0,2.0,31,Low Revenue,Critical
V1230,E-Bike,77,2025-09-11,1.0,54000.0,54000.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,49,Low Revenue,Critical
V1231,E-Bike,14,2025-09-24,2.0,94500.0,47250.0,31.5,1.0,0.0,0.0,0.0,2.0,2.0,36,Mid Revenue,Critical
V1232,E-Bike,12,2025-08-13,3.0,48000.0,16000.0,10.666666666666666,1.0,1.0,0.0,0.0,2.0,3.0,78,Low Revenue,Critical
V1233,E-Bike,34,2025-09-01,4.0,136500.0,34125.0,22.75,3.0,2.0,0.0,0.0,3.0,4.0,59,Mid Revenue,Critical
V1234,E-Bike,46,2025-08-27,2.0,91500.0,45750.0,30.5,1.0,1.0,2.0,1.0,2.0,2.0,64,Mid Revenue,Critical
V1235,E-Bike,67,2025-09-15,3.0,139500.0,46500.0,31.0,1.0,1.0,1.0,0.0,2.0,2.0,45,Mid Revenue,Critical
V1236,E-Bike,28,2025-09-28,6.0,228000.0,38000.0,25.333333333333332,5.0,2.0,1.0,0.0,3.0,4.0,32,High Revenue,Critical
V1237,E-Bike,11,2025-08-06,2.0,99000.0,49500.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,85,Mid Revenue,Critical
V1238,E-Bike,41,2025-09-25,3.0,118500.0,39500.0,26.333333333333332,1.0,1.0,0.0,0.0,3.0,3.0,35,Mid Revenue,Critical
V1239,E-Bike,92,2025-09-18,5.0,141000.0,28200.0,18.8,0.0,0.0,1.0,1.0,3.0,5.0,42,Mid Revenue,Critical
V1240,E-Bike,83,2025-08-02,3.0,105000.0,35000.0,23.333333333333332,1.0,2.0,0.0,0.0,3.0,2.0,89,Mid Revenue,Critical
V1241,E-Bike,83,2025-09-24,3.0,100500.0,33500.0,22.333333333333332,2.0,1.0,1.0,0.0,3.0,3.0,36,Mid Revenue,Critical
V1242,E-Bike,24,2025-08-08,2.0,94500.0,47250.0,31.5,1.0,2.0,0.0,0.0,2.0,2.0,83,Mid Revenue,Critical
